time_min,blink_rate,redness,pupil_diameter,health_score,strain_level
0.011157429218292237,0,0.25316455696202533,0.014288767816039423,50,Insufficient Data
0.09515469074249268,0,0.0,0.014053900562707757,50,Insufficient Data
0.17894845008850097,1,0.0,0.03732760048453771,50,Insufficient Data
0.26249051491419473,1,0.0,0.014468609099680412,50,Insufficient Data
0.34606056213378905,4,0.0,0.016329800483917137,50,Insufficient Data
0.42945810159047443,11,0.0,0.013037145508566736,50,Insufficient Data
